"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","cell_type"
4.53502275557065e-18,-0.776779836879513,0.157,0.23,1.54993472717138e-13,"DLGAP1-AS5","L2/3 IT"
5.01641760898201e-18,-0.326853662448962,0.492,0.592,1.71446104622178e-13,"DPH6","L2/3 IT"
5.49004869529572e-18,-0.502920275081658,0.357,0.445,1.87633394259122e-13,"RFC3","L2/3 IT"
5.76771867910391e-18,0.466168667751865,0.474,0.398,1.97123321295734e-13,"LINC00551","L2/3 IT"
6.2072509788811e-18,-1.01445100272803,0.104,0.17,2.12145216705219e-13,"AC114316.1","L2/3 IT"
6.75324591474574e-18,-0.952224396476048,0.085,0.146,2.30805685628265e-13,"AC007535.1","L2/3 IT"
7.94914068396361e-18,-1.06013831128161,0.082,0.142,2.71677781155824e-13,"LINC02153","L2/3 IT"
9.34934541180837e-18,-0.895398430128014,0.107,0.172,3.19532578139375e-13,"KCNIP2-AS1","L2/3 IT"
9.59872241916747e-18,-0.751546253239892,0.114,0.181,3.28055536119886e-13,"AC104365.1","L2/3 IT"
9.61236054731106e-18,-1.15615979290883,0.06,0.115,3.2852164642545e-13,"ERICH3-AS1","L2/3 IT"
1.12653855192286e-17,-0.718386105028757,0.112,0.177,3.85017080890675e-13,"AC018462.1","L2/3 IT"
1.15532173400567e-17,0.645233032862929,0.376,0.301,3.94854309031117e-13,"ADAMTS2","L2/3 IT"
1.44575845886413e-17,-0.550171031452151,0.262,0.344,4.94116868485995e-13,"CCDC65","L2/3 IT"
1.60601799092325e-17,-0.505228627582642,0.317,0.404,5.48888768757839e-13,"LYRM9","L2/3 IT"
1.62498042643713e-17,-0.76062063870169,0.16,0.234,5.55369560343418e-13,"AC139720.1","L2/3 IT"
1.65517867580549e-17,-0.906317974320221,0.161,0.233,5.65690416030044e-13,"BCL2L14","L2/3 IT"
1.71043991298895e-17,-0.383480650984661,0.708,0.764,5.84577049062233e-13,"FTH1","L2/3 IT"
1.78539797044756e-17,-0.540805334497416,0.278,0.36,6.10195464359863e-13,"C12orf40","L2/3 IT"
1.92366129489799e-17,0.464712654839484,0.482,0.409,6.57449720757287e-13,"ELK1","L2/3 IT"
2.34740812830349e-17,-0.831711804975971,0.095,0.158,8.02273676010283e-13,"TSBP1","L2/3 IT"
2.80152967597652e-17,0.255674039615082,0.798,0.764,9.57478797358495e-13,"SLC7A14","L2/3 IT"
3.10783034876927e-17,-1.02816568439928,0.064,0.119,1.06216317829887e-12,"STARD13-AS","L2/3 IT"
3.36743076175031e-17,-1.10551816198672,0.091,0.15,1.1508868114434e-12,"AL049646.1","L2/3 IT"
3.42878855493491e-17,-0.402790847138694,0.428,0.508,1.1718570644201e-12,"STRADB","L2/3 IT"
3.70209696345132e-17,0.447730054026462,0.513,0.439,1.26526567919876e-12,"SEMA3C","L2/3 IT"
3.80875046052798e-17,-0.820354205850935,0.083,0.142,1.30171664489465e-12,"AL049569.1","L2/3 IT"
3.96866379822449e-17,-0.751005499672459,0.174,0.247,1.35637022631918e-12,"AC130650.1","L2/3 IT"
4.27347280888277e-17,-0.398542346645347,0.353,0.437,1.46054480189186e-12,"EIF1B-AS1","L2/3 IT"
4.46606197048584e-17,-1.22466754691189,0.061,0.114,1.52636599965294e-12,"AL354771.1","L2/3 IT"
4.61644795166667e-17,-0.873391582154134,0.094,0.156,1.57776341644112e-12,"PRKCA-AS1","L2/3 IT"
4.7884104073416e-17,-0.70871374599551,0.127,0.195,1.63653502491714e-12,"ENOSF1","L2/3 IT"
4.81578408585406e-17,-0.839005289596249,0.086,0.145,1.64589052702234e-12,"AC079822.1","L2/3 IT"
4.89638724360285e-17,-0.25042306287589,0.711,0.772,1.67343826824615e-12,"AC002460.2","L2/3 IT"
5.20240184935298e-17,-0.60991374895335,0.286,0.366,1.77802488005337e-12,"RIN3","L2/3 IT"
6.04217240986285e-17,-0.604590994239568,0.176,0.251,2.06503326451883e-12,"CSNKA2IP","L2/3 IT"
6.56847407237113e-17,-0.867922817053332,0.113,0.178,2.24490738371428e-12,"CAV3","L2/3 IT"
8.94870186433567e-17,0.50871877569059,0.179,0.115,3.058397836174e-12,"MTRNR2L8","L2/3 IT"
8.95175182760665e-17,-0.907384540187866,0.085,0.143,3.05944022212112e-12,"AL357833.1","L2/3 IT"
9.40981324925417e-17,-0.308897267454416,0.583,0.655,3.2159918741976e-12,"ZNF540","L2/3 IT"
1.04131612849876e-16,0.350285327889869,0.613,0.555,3.5589061323702e-12,"RBM14","L2/3 IT"
1.19427242087724e-16,0.251006448126277,0.864,0.827,4.08166485283214e-12,"CLIP2","L2/3 IT"
1.2492515343183e-16,-0.286011340647023,0.695,0.748,4.26956696883965e-12,"RFLNA","L2/3 IT"
1.28240168032793e-16,-0.882786594561408,0.15,0.219,4.38286422285675e-12,"AC006355.2","L2/3 IT"
1.42862557451311e-16,-0.340025066360065,0.428,0.518,4.88261362601345e-12,"PNMA3","L2/3 IT"
1.56713486195375e-16,-0.554118297779482,0.118,0.185,5.35599681769932e-12,"AP003393.1","L2/3 IT"
1.73656292877357e-16,-1.08056299709127,0.053,0.102,5.93505112166942e-12,"ARHGAP26-AS1","L2/3 IT"
1.80077095788336e-16,0.357716846765207,0.619,0.558,6.15449490275797e-12,"DPF1","L2/3 IT"
2.13578035403762e-16,-1.23837650961396,0.057,0.107,7.29945651599436e-12,"AL139147.1","L2/3 IT"
2.15518841217262e-16,-0.553183466871797,0.213,0.291,7.36578743628236e-12,"CYP2E1","L2/3 IT"
2.24306088897166e-16,-0.719280732909025,0.156,0.227,7.66610920023845e-12,"AL137009.1","L2/3 IT"
2.32266493638994e-16,-0.988854922525618,0.097,0.157,7.93817195309988e-12,"AC104335.1","L2/3 IT"
2.41726863743282e-16,-0.352714864516021,0.51,0.583,8.26149902215414e-12,"FRMD6","L2/3 IT"
2.54984680067134e-16,-0.423016978168177,0.378,0.455,8.71461141065443e-12,"MSC-AS1","L2/3 IT"
2.61585824630562e-16,0.324603240588759,0.68,0.625,8.94021872839872e-12,"CASTOR2","L2/3 IT"
2.66644518047466e-16,-0.334911378147996,0.649,0.717,9.11310969330824e-12,"VWA3A","L2/3 IT"
3.19487298515396e-16,0.273073505272176,0.862,0.819,1.09191174013607e-11,"HSP90AB1","L2/3 IT"
3.51787984347711e-16,2.31501569438735,0.226,0.166,1.20230579410517e-11,"HS3ST2","L2/3 IT"
3.63994004280739e-16,-0.814337137420309,0.102,0.163,1.24402230843028e-11,"AC009501.3","L2/3 IT"
4.0432465585253e-16,-0.862134550037893,0.162,0.23,1.38186037630719e-11,"DIAPH2-AS1","L2/3 IT"
4.41166640615374e-16,-1.10788529885398,0.064,0.116,1.50777522763116e-11,"AL360178.1","L2/3 IT"
4.4288147311632e-16,-0.694076107132521,0.146,0.213,1.51363601066965e-11,"AC103770.1","L2/3 IT"
5.11530101903994e-16,-0.677634533200246,0.187,0.259,1.74825642927728e-11,"AC002429.2","L2/3 IT"
5.28813352357088e-16,-0.275298957782198,0.261,0.344,1.80732539435082e-11,"AGBL1","L2/3 IT"
5.83261148282564e-16,0.472263968192684,0.366,0.29,1.99341162648532e-11,"AP001977.1","L2/3 IT"
6.48452076511384e-16,-0.592613677070382,0.202,0.278,2.21621466189296e-11,"AL136985.3","L2/3 IT"
6.4997888376128e-16,-0.878108090676437,0.116,0.179,2.22143283103093e-11,"AP003086.1","L2/3 IT"
7.70398777005989e-16,-0.456546257966444,0.19,0.266,2.63299190017337e-11,"ILK","L2/3 IT"
8.37157770255745e-16,-0.777916654084098,0.057,0.107,2.86115411140306e-11,"AC008056.2","L2/3 IT"
8.60017522967793e-16,-0.572185315812636,0.21,0.284,2.93928188824703e-11,"RBIS","L2/3 IT"
8.90065234174016e-16,-0.822063538958281,0.088,0.144,3.04197595083653e-11,"AC015849.3","L2/3 IT"
1.06191161649047e-15,-0.4899610942625,0.171,0.244,3.62929533167947e-11,"SPRY4-AS1","L2/3 IT"
1.06839034985107e-15,-0.930195214638624,0.094,0.153,3.65143769868602e-11,"AC098617.1","L2/3 IT"
1.23352328206214e-15,-0.395064844608537,0.49,0.569,4.21581252110378e-11,"ASAH1","L2/3 IT"
1.75595332343535e-15,-0.302601180362945,0.67,0.718,6.00132167350498e-11,"RPE","L2/3 IT"
1.79252459326324e-15,-0.331794101499945,0.433,0.52,6.12631130239579e-11,"AC087280.2","L2/3 IT"
1.90908941119581e-15,-0.877306461521344,0.081,0.136,6.52469488064393e-11,"DLGAP2-AS1","L2/3 IT"
2.41619920249727e-15,-1.08969377272403,0.071,0.122,8.25784401437492e-11,"Z99774.1","L2/3 IT"
2.5693888433881e-15,-0.552713196464809,0.201,0.273,8.78140025004752e-11,"SHOC1","L2/3 IT"
2.72110565114085e-15,-0.73020734250202,0.13,0.193,9.29992278390409e-11,"B3GNT5","L2/3 IT"
2.84352285510663e-15,-0.70024001458235,0.152,0.219,9.71830806189794e-11,"RFX4","L2/3 IT"
2.98603212088025e-15,-0.781921029645854,0.073,0.126,1.02053619795324e-10,"FRMD6-AS2","L2/3 IT"
3.66019727395105e-15,-0.506663587623562,0.198,0.27,1.25094562231825e-10,"AC005037.1","L2/3 IT"
3.80199474829252e-15,-0.411382409005983,0.269,0.345,1.29940774512393e-10,"MED10","L2/3 IT"
3.97807922664221e-15,-0.733968971934235,0.084,0.139,1.35958813728951e-10,"AC006504.2","L2/3 IT"
4.14345247356566e-15,0.412339096134548,0.682,0.605,1.41610775189054e-10,"AL627171.2","L2/3 IT"
4.69249957217688e-15,-0.757177878525623,0.099,0.156,1.60375557878289e-10,"AC011900.1","L2/3 IT"
7.78671153611989e-15,-0.263472218130875,0.668,0.726,2.66126440169969e-10,"TM7SF3","L2/3 IT"
7.80099890939978e-15,0.404313708032575,0.545,0.486,2.66614739726556e-10,"PTMS","L2/3 IT"
8.29100918143429e-15,-0.286873184734663,0.599,0.67,2.8336182079388e-10,"GLCE","L2/3 IT"
8.58760942128586e-15,-0.983685400862624,0.063,0.112,2.93498727191287e-10,"CHL1-AS1","L2/3 IT"
8.76876174461765e-15,-0.80569638940222,0.117,0.177,2.99689970145797e-10,"AC131571.1","L2/3 IT"
9.04196131662139e-15,-0.663544678503576,0.144,0.208,3.09027111918169e-10,"SLC3A1","L2/3 IT"
9.05555089427963e-15,-1.00973501650755,0.055,0.102,3.09491562913795e-10,"SPDYE21P","L2/3 IT"
9.82966618508266e-15,-0.449207472989744,0.5,0.565,3.3594850120757e-10,"BEX3","L2/3 IT"
9.8669868899366e-15,-0.755038236248714,0.13,0.193,3.37224010937363e-10,"KIZ-AS1","L2/3 IT"
1.07116743711653e-14,-0.540082855430997,0.119,0.179,3.66092894983318e-10,"AL109824.1","L2/3 IT"
1.09932955694298e-14,-0.657443333925064,0.166,0.232,3.75717862676401e-10,"STAG3","L2/3 IT"
1.1523523801625e-14,-0.902362552484989,0.097,0.153,3.93839472968137e-10,"AC244517.11","L2/3 IT"
1.17617384586795e-14,-0.869003431002434,0.102,0.16,4.01980935302289e-10,"AC245060.6","L2/3 IT"
1.23047141320037e-14,-0.696379076065562,0.134,0.196,4.20538214889489e-10,"CCDC192","L2/3 IT"
1.31471570277733e-14,-0.923094341592667,0.08,0.133,4.49330385738208e-10,"AL138799.4","L2/3 IT"
1.36314584067573e-14,-0.34180531591777,0.31,0.391,4.65882353967746e-10,"TK2","L2/3 IT"
1.52805891835374e-14,-0.417929873859924,0.147,0.215,5.22244696525757e-10,"LINC00240","L2/3 IT"
1.60243476749661e-14,-0.674002214043044,0.088,0.143,5.47664130487315e-10,"AP001783.1","L2/3 IT"
1.61704671030178e-14,-0.432626540852127,0.281,0.359,5.52658054179838e-10,"BAALC-AS1","L2/3 IT"
1.98387382758116e-14,-0.885220571947449,0.07,0.12,6.78028558052411e-10,"AL158840.1","L2/3 IT"
2.27475926619634e-14,-0.852492599078821,0.074,0.125,7.77444474407921e-10,"GLIPR1L1","L2/3 IT"
2.37767768764109e-14,-0.882632761160098,0.087,0.141,8.12618903305094e-10,"SPDYE2","L2/3 IT"
2.52374864259438e-14,-0.763701769995392,0.077,0.128,8.62541573579481e-10,"CADM2-AS1","L2/3 IT"
2.56129707583163e-14,0.584062433073446,0.41,0.344,8.75374501606975e-10,"ORAI2","L2/3 IT"
2.69102201603106e-14,-0.581458763320807,0.186,0.254,9.19710594418934e-10,"NUBP1","L2/3 IT"
2.80737108056218e-14,-0.477789892278971,0.334,0.407,9.59475214203738e-10,"LINC01006","L2/3 IT"
2.85069972076269e-14,-0.816936712863266,0.071,0.121,9.74283643565065e-10,"AL157938.3","L2/3 IT"
3.15611905069109e-14,-0.81584713132828,0.067,0.117,1.07866680795469e-09,"AC090772.2","L2/3 IT"
3.21504680491155e-14,-0.844655030481965,0.064,0.112,1.09880654651462e-09,"AC097716.1","L2/3 IT"
3.34771642322295e-14,-0.290089343168516,0.4,0.476,1.14414904196491e-09,"RFX3-AS1","L2/3 IT"
3.47113171112858e-14,-0.487922295887387,0.244,0.316,1.18632868491242e-09,"AC012358.3","L2/3 IT"
3.47889625052858e-14,-0.928438735315119,0.071,0.119,1.18898237154315e-09,"AC092567.1","L2/3 IT"
3.64409043142445e-14,-0.858907921755506,0.102,0.158,1.24544078674794e-09,"HES4","L2/3 IT"
3.76138707892844e-14,-0.692214661322886,0.116,0.175,1.28552926196537e-09,"AC117944.1","L2/3 IT"
4.19687985322694e-14,-0.50123229741451,0.236,0.31,1.43436762743737e-09,"INHBA-AS1","L2/3 IT"
4.41756827267614e-14,0.300832907406829,0.829,0.797,1.50979230855252e-09,"ZNF804A","L2/3 IT"
4.60913267427329e-14,-0.419909062593463,0.334,0.409,1.57526327408638e-09,"CCZ1B","L2/3 IT"
4.72718043635636e-14,-0.373152582362719,0.409,0.481,1.61560845773351e-09,"SNRPA1","L2/3 IT"
4.73792072437272e-14,-0.876827926172429,0.064,0.112,1.61927916596887e-09,"AC079760.2","L2/3 IT"
5.53398363408042e-14,-0.465121207750864,0.317,0.395,1.89134958661967e-09,"RPS27","L2/3 IT"
5.54922399046712e-14,-0.867337108754689,0.113,0.17,1.89655828322195e-09,"AP002518.2","L2/3 IT"
5.85062852685364e-14,-0.535835795224477,0.163,0.229,1.99956931162277e-09,"AL359317.2","L2/3 IT"
6.19668544083373e-14,-0.493440380276525,0.294,0.369,2.11784118311374e-09,"RNF217-AS1","L2/3 IT"
6.47186711787251e-14,0.302449566851048,0.765,0.729,2.21189002487529e-09,"GREB1L","L2/3 IT"
6.67536504522922e-14,-0.832275326073249,0.059,0.105,2.28143951150799e-09,"AL354733.3","L2/3 IT"
6.78773911199214e-14,0.306170866152478,0.745,0.711,2.31984559630555e-09,"ZMIZ1","L2/3 IT"
7.15921109734906e-14,-0.367361632616907,0.338,0.412,2.44680357674099e-09,"ZNF804B","L2/3 IT"
7.290985528835e-14,-0.604754338632565,0.131,0.192,2.49184012418994e-09,"SCRG1","L2/3 IT"
7.36274087516167e-14,-0.303783880277175,0.715,0.756,2.516363948904e-09,"MDH1","L2/3 IT"
7.41317219892233e-14,0.360406305265037,0.6,0.551,2.53359986242569e-09,"CXXC5","L2/3 IT"
7.50549648501867e-14,-0.633632457546044,0.148,0.212,2.56515353368483e-09,"RARRES1","L2/3 IT"
8.194741121556e-14,0.413841489549008,0.521,0.46,2.8007166731142e-09,"DOCK10","L2/3 IT"
8.56435091558757e-14,-0.770823486617124,0.091,0.144,2.92703821242036e-09,"LINC02694","L2/3 IT"
8.63059689247251e-14,-0.7472575710921,0.105,0.162,2.94967909994033e-09,"AL356580.1","L2/3 IT"
8.93831700098745e-14,-0.872307256491744,0.096,0.149,3.05484860142748e-09,"AC018797.3","L2/3 IT"
9.08148685385988e-14,-0.451495765652384,0.402,0.474,3.10377976204369e-09,"TCHP","L2/3 IT"
1.03473150695401e-13,-0.379005330626132,0.416,0.494,3.53640187131674e-09,"RPL6","L2/3 IT"
1.04376611236348e-13,-0.891416218009084,0.084,0.136,3.56727944222465e-09,"AC073571.1","L2/3 IT"
1.06848352591426e-13,-0.660414941343569,0.101,0.157,3.65175614651718e-09,"AC092802.1","L2/3 IT"
1.08790790474365e-13,-0.503529914792471,0.282,0.357,3.71814284604238e-09,"RPS18","L2/3 IT"
1.12039082422346e-13,-0.345659688818014,0.56,0.62,3.82915971994852e-09,"MFN1","L2/3 IT"
1.13743904467555e-13,0.313711970763909,0.394,0.326,3.88742542298763e-09,"NEAT1","L2/3 IT"
1.19727276160608e-13,-0.307875228345224,0.597,0.659,4.09191911734111e-09,"KANSL3","L2/3 IT"
1.26944649259987e-13,-0.864919336621336,0.081,0.131,4.33858727775859e-09,"DLGAP1-AS1","L2/3 IT"
1.28172440634412e-13,-0.99400152401248,0.086,0.137,4.38054950356229e-09,"TDRG1","L2/3 IT"
1.47668617405199e-13,-0.400546390999689,0.292,0.366,5.04687033705747e-09,"RPS27A","L2/3 IT"
1.54834876979017e-13,0.262196308052134,0.69,0.653,5.29179159051187e-09,"MAP1A","L2/3 IT"
1.55311266806292e-13,-0.485438407397554,0.23,0.3,5.30807316563863e-09,"ENO4","L2/3 IT"
1.70867012639775e-13,-0.367408014747048,0.318,0.398,5.83972189098957e-09,"GABRA6","L2/3 IT"
1.94932686782158e-13,-0.922910977811948,0.094,0.146,6.66221443615382e-09,"RHOXF1-AS1","L2/3 IT"
1.95324090021069e-13,-0.819366919400639,0.094,0.147,6.67559142465009e-09,"AL162426.1","L2/3 IT"
2.00274537764991e-13,-0.695675837052807,0.094,0.147,6.8447828771941e-09,"AC115622.1","L2/3 IT"
2.11674884892047e-13,-0.317800152701736,0.369,0.449,7.23441254095549e-09,"LINC00174","L2/3 IT"
2.27436777940049e-13,-0.574525466959124,0.2,0.267,7.77310675965707e-09,"DENND6A-AS1","L2/3 IT"
2.39945104820208e-13,-0.342123099874677,0.459,0.533,8.20060384744024e-09,"WDR61","L2/3 IT"
2.61389837320098e-13,-0.567266243732908,0.144,0.205,8.93352047008898e-09,"LINC02250","L2/3 IT"
2.65935229366247e-13,0.254710122403062,0.742,0.7,9.08886833405022e-09,"BIN1","L2/3 IT"
2.9217069779041e-13,-0.675373182176916,0.087,0.139,9.98551793838284e-09,"AC026202.2","L2/3 IT"
3.17783221124441e-13,-0.993606458190422,0.067,0.114,1.086087714837e-08,"AC025508.1","L2/3 IT"
3.19798319253436e-13,-0.514234330123784,0.222,0.29,1.09297471571247e-08,"IPO9-AS1","L2/3 IT"
3.24574126506483e-13,-0.406939349092946,0.313,0.389,1.10929699216121e-08,"ZRANB2-AS2","L2/3 IT"
3.2839489525682e-13,0.260675832195604,0.717,0.678,1.12235523351923e-08,"OPRD1","L2/3 IT"
3.37967691699424e-13,-0.433709282593047,0.306,0.377,1.15507217992112e-08,"COX15","L2/3 IT"
3.41713214588325e-13,-0.892460725280211,0.059,0.104,1.16787325349852e-08,"GRM7-AS1","L2/3 IT"
3.47360324414668e-13,0.266026508966714,0.578,0.517,1.18717338075201e-08,"DPP7","L2/3 IT"
3.4755128711672e-13,-1.07174138434688,0.063,0.108,1.18782603397882e-08,"AC023282.1","L2/3 IT"
3.85001805457209e-13,-0.409759944308969,0.279,0.357,1.3158206705111e-08,"AP001993.1","L2/3 IT"
3.92440521729699e-13,-0.250308201277353,0.686,0.736,1.34124397111559e-08,"RIC3","L2/3 IT"
4.32267632993286e-13,-0.991256607238939,0.107,0.16,1.47736108928115e-08,"AL132633.1","L2/3 IT"
4.74077541838599e-13,-0.335914294051556,0.441,0.514,1.62025481474178e-08,"FAM27C","L2/3 IT"
4.78250457311842e-13,0.431631718003566,0.382,0.316,1.63451658795468e-08,"PELI2","L2/3 IT"
5.00064322527866e-13,-0.516255703343447,0.068,0.115,1.70906983510349e-08,"AL118516.1","L2/3 IT"
5.49460154194658e-13,-0.411097476110526,0.177,0.242,1.87788996899108e-08,"ARHGAP29","L2/3 IT"
5.69530744788788e-13,-0.374885797467316,0.261,0.337,1.94648522646464e-08,"STARD4-AS1","L2/3 IT"
5.90750045158727e-13,-0.44778831428672,0.416,0.491,2.01900642933898e-08,"RPL21","L2/3 IT"
6.70047315516765e-13,-0.430759998448387,0.425,0.498,2.29002071024165e-08,"RPL41","L2/3 IT"
7.05333716788478e-13,-0.275750606425187,0.54,0.616,2.41061904386798e-08,"ZBBX","L2/3 IT"
7.47169691385154e-13,-0.576025951792119,0.133,0.192,2.55360185424704e-08,"AMT","L2/3 IT"
7.52082170356553e-13,-0.884128918856888,0.153,0.212,2.57039123362759e-08,"LINC01579","L2/3 IT"
8.44394884203019e-13,-0.71493600376852,0.14,0.198,2.88588839574066e-08,"IL3RA","L2/3 IT"
8.90443168773367e-13,-0.437990606107133,0.284,0.357,3.04326761791674e-08,"TRMT10B","L2/3 IT"
1.01861236437198e-12,-0.289551633919552,0.476,0.557,3.48131147771411e-08,"AL589740.1","L2/3 IT"
1.10010400315199e-12,-0.299167483270663,0.597,0.657,3.75982545157255e-08,"FASTKD2","L2/3 IT"
1.15392837715271e-12,-0.545706497860547,0.353,0.424,3.94378101459483e-08,"RPS25","L2/3 IT"
1.18421844629557e-12,0.485285511769506,0.361,0.298,4.04730338390438e-08,"LINC01002","L2/3 IT"
1.22162753997442e-12,-0.645195247911112,0.096,0.148,4.17515644337056e-08,"P4HA3","L2/3 IT"
1.22633502422295e-12,-0.752058031838517,0.07,0.116,4.19124521228678e-08,"AL161430.1","L2/3 IT"
1.26284741268205e-12,-0.678822285916381,0.091,0.142,4.31603360232345e-08,"AL031280.1","L2/3 IT"
1.34338031195189e-12,-0.781140875554602,0.07,0.116,4.59127089215797e-08,"CADM2-AS2","L2/3 IT"
1.407188416808e-12,0.258734216004381,0.639,0.59,4.80934785212469e-08,"SLC5A4-AS1","L2/3 IT"
1.48575852369863e-12,-0.335276180239159,0.224,0.293,5.07787690644481e-08,"AC135782.1","L2/3 IT"
1.58447741962196e-12,-0.410333895699267,0.254,0.325,5.41526847704196e-08,"REX1BD","L2/3 IT"
1.65245673095296e-12,-0.786220966590983,0.104,0.156,5.64760136937795e-08,"AC004797.1","L2/3 IT"
1.80669026721585e-12,-0.477406028298146,0.105,0.158,6.17472532626363e-08,"AL117190.2","L2/3 IT"
1.81433396759793e-12,-0.640173448264621,0.089,0.139,6.20084920105945e-08,"AL365356.1","L2/3 IT"
1.83778395881015e-12,-0.299569569097119,0.527,0.599,6.28099423602545e-08,"AL365295.1","L2/3 IT"
1.94389354713561e-12,-0.467765913107364,0.206,0.27,6.64364497604537e-08,"GPSM2","L2/3 IT"
1.99200848468458e-12,-0.703205561650023,0.131,0.187,6.80808739810647e-08,"AL591242.1","L2/3 IT"
2.04660144259234e-12,-0.495499283999382,0.244,0.31,6.99466975034784e-08,"RHBDL2","L2/3 IT"
2.1646688681552e-12,-0.329343312469215,0.295,0.369,7.39818879069403e-08,"AL807742.1","L2/3 IT"
2.42556491247713e-12,-0.670138923123984,0.122,0.176,8.28985320137307e-08,"LANCL1-AS1","L2/3 IT"
2.4401301645976e-12,-0.708470123501774,0.091,0.142,8.33963286354522e-08,"LMO7-AS1","L2/3 IT"
2.49609959900837e-12,-0.316724084091064,0.284,0.358,8.5309195995309e-08,"JCAD","L2/3 IT"
2.61940013328364e-12,-0.372375556509347,0.203,0.269,8.95232383552348e-08,"ABHD15-AS1","L2/3 IT"
2.62909483133261e-12,-0.325031702159926,0.505,0.567,8.98545740504545e-08,"SRSF7","L2/3 IT"
2.68966946068974e-12,-0.275861927776533,0.539,0.607,9.19248331579934e-08,"NAGPA","L2/3 IT"
2.70820657667791e-12,-0.677955213260405,0.181,0.241,9.25583761711211e-08,"AL590006.1","L2/3 IT"
2.75884386826344e-12,-0.905862941643589,0.078,0.125,9.42890068856396e-08,"AC008115.2","L2/3 IT"
2.82034039056238e-12,-0.509856228751039,0.094,0.145,9.63907735282505e-08,"FSIP2","L2/3 IT"
2.98890874288531e-12,-0.513303844590736,0.43,0.493,1.02151934105591e-07,"RPL32","L2/3 IT"
3.06385502006432e-12,-0.780463500044502,0.061,0.105,1.04713373020738e-07,"FSD2","L2/3 IT"
3.40489313342853e-12,-0.35424007885894,0.305,0.376,1.16369032621187e-07,"HS6ST2","L2/3 IT"
3.96301293108722e-12,0.302583531247064,0.679,0.633,1.35443892945768e-07,"SH3GL1","L2/3 IT"
4.05779417272437e-12,-0.286867976870379,0.682,0.738,1.38683231441201e-07,"TXNDC16","L2/3 IT"
4.10586293631202e-12,-0.536607358244175,0.234,0.296,1.40326077574336e-07,"AC058791.1","L2/3 IT"
4.16554762045242e-12,-0.370095243151258,0.384,0.46,1.42365921024202e-07,"SCHLAP1","L2/3 IT"
4.23796532570806e-12,-0.480970236324031,0.21,0.275,1.44840940936724e-07,"POLQ","L2/3 IT"
4.41879482166626e-12,-0.601853560939231,0.222,0.288,1.51021150620088e-07,"RPL10A","L2/3 IT"
4.64203289438789e-12,-0.313607552315726,0.546,0.612,1.58650758231495e-07,"DDHD2","L2/3 IT"
4.80406511160676e-12,-0.847954416317307,0.058,0.1,1.64188533319384e-07,"AC016493.1","L2/3 IT"
4.85963069633814e-12,-0.315350740359359,0.48,0.544,1.66087598308749e-07,"PPP2R3A","L2/3 IT"
5.52030332969674e-12,-0.811827457983824,0.099,0.15,1.88667406899045e-07,"FUT2","L2/3 IT"
5.81304188751894e-12,-0.592297017547176,0.128,0.182,1.98672332589735e-07,"LINC02320","L2/3 IT"
5.9522321726049e-12,-0.287344812103065,0.731,0.767,2.03429438963118e-07,"LINC01331","L2/3 IT"
6.22580273310893e-12,-0.47965571659351,0.181,0.242,2.12779260009464e-07,"AC010201.3","L2/3 IT"
6.24207419872415e-12,-0.812504837365168,0.09,0.137,2.13335369889795e-07,"AC119868.2","L2/3 IT"
6.35874659695896e-12,-0.838736834640648,0.107,0.158,2.17322882444266e-07,"AC127035.1","L2/3 IT"
6.42880887061343e-12,-0.764620715082375,0.129,0.181,2.19717400770955e-07,"AC012404.1","L2/3 IT"
7.07738690650852e-12,-0.658715744919536,0.08,0.125,2.41883852303742e-07,"SPDYE5","L2/3 IT"
7.13120880532769e-12,-0.420252027571049,0.136,0.192,2.43723323339684e-07,"AC243964.3","L2/3 IT"
7.7281339762288e-12,0.279475354083125,0.654,0.613,2.64124434905572e-07,"ZCWPW2","L2/3 IT"
7.97174601181777e-12,-0.308348403338135,0.542,0.614,2.72450363445896e-07,"PPWD1","L2/3 IT"
8.00162984829502e-12,-0.923854220089562,0.072,0.117,2.73471703325179e-07,"FN1","L2/3 IT"
8.12184455544339e-12,-0.295880824537804,0.488,0.565,2.77580281371389e-07,"RPL34","L2/3 IT"
8.35888932697993e-12,-0.309560679121165,0.334,0.407,2.85681760528193e-07,"ALG6","L2/3 IT"
